year,importer,category,exporter,value
1992,Algeria,mil,Australia,2479
1992,New Zealand,mil,Australia,1986
1992,Singapore,mil,Australia,1233210
1992,United Kingdom,mil,Australia,37576
1992,United States,mil,Australia,58142
1992,Indonesia,mil,Austria,1412190
1992,New Zealand,mil,Austria,1296
1992,Switzerland,mil,Austria,66412
1992,Tunisia,mil,Austria,581163
1992,United States,mil,Austria,87748
1992,Australia,mil,Belgium,1466
1992,Brazil,mil,Belgium,6718
1992,Indonesia,mil,Belgium,66809
1992,Saudi Arabia,mil,Belgium,4532115
1992,Switzerland,mil,Belgium,23941
1992,Tunisia,mil,Belgium,11520
1992,United States,mil,Belgium,348696
1992,Saudi Arabia,mil,Brazil,2503
1992,United States,mil,Brazil,3135
1992,Switzerland,mil,Bulgaria,291722
1992,Australia,mil,Canada,6023
1992,Hong Kong,mil,Canada,2553
1992,Italy,mil,Canada,1327600
1992,Malaysia,mil,Canada,266907
1992,New Zealand,mil,Canada,6371
1992,Norway,mil,Canada,959664
1992,Saudi Arabia,mil,Canada,2640475
1992,Tunisia,mil,Canada,1130
1992,United States,mil,Canada,27565
1992,Unspecified Country,mil,Chile,345
1992,Canada,mil,China,1948
1992,Indonesia,mil,China,559
1992,Switzerland,mil,China,125647
1992,United States,mil,China,9644522
1992,"Venezuela, Bolivarian Republic of",mil,Colombia,56000
1992,Switzerland,mil,Czechoslovakia,178411
1992,United States,mil,Czechoslovakia,50787
1992,Germany,mil,Denmark,340417
1992,Sweden,mil,Denmark,955097
1992,Switzerland,mil,Denmark,1675
1992,Saudi Arabia,mil,Egypt,2136
1992,Switzerland,mil,El Salvador,3129
1992,Greece,mil,Finland,1671
1992,United States,mil,Finland,120275
1992,Algeria,mil,France,2356
1992,Croatia,mil,France,192214
1992,Saudi Arabia,mil,France,63774948
1992,Switzerland,mil,France,68587
1992,Tunisia,mil,France,71671
1992,United States,mil,France,125171
1992,Australia,mil,Germany,23168
1992,Canada,mil,Germany,70141
1992,Colombia,mil,Germany,1452178
1992,Denmark,mil,Germany,145828
1992,Indonesia,mil,Germany,3521989
1992,Japan,mil,Germany,17030
1992,New Zealand,mil,Germany,12796
1992,Portugal,mil,Germany,13354
1992,Saudi Arabia,mil,Germany,3245180
1992,Switzerland,mil,Germany,8598225
1992,Tunisia,mil,Germany,22663
1992,United States,mil,Germany,2209537
1992,Switzerland,mil,Hungary,143760
1992,United States,mil,India,10370
1992,Colombia,mil,Israel,4072292
1992,Mexico,mil,Israel,55000
1992,Portugal,mil,Israel,1617
1992,Switzerland,mil,Israel,50804
1992,United States,mil,Israel,177888
1992,Australia,mil,Italy,83833
1992,Brazil,mil,Italy,36729
1992,Canada,mil,Italy,15690
1992,Chile,mil,Italy,7916
1992,Colombia,mil,Italy,153102
1992,Denmark,mil,Italy,2452806
1992,Malaysia,mil,Italy,2117
1992,New Zealand,mil,Italy,266076
1992,Saudi Arabia,mil,Italy,8108
1992,Switzerland,mil,Italy,112767
1992,Tunisia,mil,Italy,123228
1992,United States,mil,Italy,174563
1992,Cambodia,mil,Japan,757623
1992,Japan,mil,"Korea, Republic of",64712
1992,Croatia,mil,Lebanon,100000
1992,Unspecified Country,mil,Macao,115
1992,Indonesia,mil,Malaysia,2104
1992,Canada,mil,Mexico,365000
1992,United States,mil,Mexico,320155
1992,Indonesia,mil,Netherlands,118716
1992,Switzerland,mil,Netherlands,95321
1992,United States,mil,Netherlands,1884
1992,Germany,mil,New Zealand,5303
1992,Israel,mil,New Zealand,3225
1992,Sweden,mil,New Zealand,9408
1992,United States,mil,New Zealand,3025
1992,Saudi Arabia,mil,Pakistan,177737
1992,Switzerland,mil,Philippines,10623
1992,Switzerland,mil,Poland,6586
1992,"Bolivia, Plurinational State of",mil,Portugal,1985443
1992,Colombia,mil,Portugal,18719
1992,Djibouti,mil,Portugal,633944
1992,Switzerland,mil,Portugal,599
1992,United Kingdom,mil,Portugal,16307
1992,United States,mil,Portugal,71950
1992,Unspecified Country,mil,Portugal,537
1992,Switzerland,mil,Romania,40591
1992,United States,mil,Russian Federation,139169
1992,Belgium,mil,Saudi Arabia,165051
1992,United Arab Emirates,mil,Saudi Arabia,4941
1992,United States,mil,Saudi Arabia,3504
1992,Switzerland,mil,Serbia,6682
1992,Australia,mil,Singapore,3811
1992,Indonesia,mil,Singapore,4271
1992,Croatia,mil,Slovenia,12533
1992,Colombia,mil,South Africa,842266
1992,Switzerland,mil,South Africa,46367
1992,Colombia,mil,Spain,8876500
1992,Saudi Arabia,mil,Spain,163450
1992,Switzerland,mil,Spain,4842
1992,Tunisia,mil,Spain,98239
1992,United States,mil,Spain,700791
1992,Switzerland,mil,Sri Lanka,58220
1992,Canada,mil,Sweden,7087866
1992,Peru,mil,Sweden,593
1992,Switzerland,mil,Sweden,3463
1992,United States,mil,Sweden,479204
1992,Algeria,mil,Switzerland,5609
1992,Argentina,mil,Switzerland,11409
1992,Austria,mil,Switzerland,10356
1992,Belgium,mil,Switzerland,27429
1992,Canada,mil,Switzerland,4879
1992,Colombia,mil,Switzerland,69117
1992,Czechoslovakia,mil,Switzerland,5729
1992,Denmark,mil,Switzerland,4462842
1992,Finland,mil,Switzerland,10982
1992,France,mil,Switzerland,50093
1992,Germany,mil,Switzerland,10348659
1992,Greece,mil,Switzerland,7594
1992,Guatemala,mil,Switzerland,3390
1992,Guinea,mil,Switzerland,1186
1992,Indonesia,mil,Switzerland,25029
1992,Italy,mil,Switzerland,1383884
1992,Netherlands,mil,Switzerland,28962
1992,New Zealand,mil,Switzerland,3662
1992,Norway,mil,Switzerland,6122
1992,Pakistan,mil,Switzerland,17570
1992,Portugal,mil,Switzerland,16037
1992,Qatar,mil,Switzerland,2367
1992,Saudi Arabia,mil,Switzerland,1550
1992,Singapore,mil,Switzerland,85531
1992,South Africa,mil,Switzerland,60638
1992,Spain,mil,Switzerland,2138
1992,Sweden,mil,Switzerland,2557
1992,Tunisia,mil,Switzerland,2517
1992,United Arab Emirates,mil,Switzerland,8553
1992,United Kingdom,mil,Switzerland,68489
1992,United States,mil,Switzerland,36724
1992,France,mil,Thailand,5771
1992,United Arab Emirates,mil,Thailand,915
1992,Unspecified Country,mil,Thailand,19
1992,Switzerland,mil,Turkey,34156
1992,Oman,mil,United Arab Emirates,2080
1992,Saudi Arabia,mil,United Arab Emirates,16011
1992,Australia,mil,United Kingdom,520114
1992,Canada,mil,United Kingdom,6209417
1992,Denmark,mil,United Kingdom,1837
1992,Mexico,mil,United Kingdom,10000
1992,New Zealand,mil,United Kingdom,14794
1992,Portugal,mil,United Kingdom,36586
1992,Saudi Arabia,mil,United Kingdom,249625
1992,Switzerland,mil,United Kingdom,94662
1992,Tunisia,mil,United Kingdom,63321
1992,United States,mil,United Kingdom,4429632
1992,Algeria,mil,United States,444581
1992,Argentina,mil,United States,9044
1992,Australia,mil,United States,2416543
1992,Austria,mil,United States,1514415
1992,Bahrain,mil,United States,25676412
1992,Belgium,mil,United States,2291374
1992,Belize,mil,United States,4313
1992,"Bolivia, Plurinational State of",mil,United States,432198
1992,Brazil,mil,United States,156516
1992,Canada,mil,United States,15248301
1992,Chile,mil,United States,2964
1992,Colombia,mil,United States,2725781
1992,Costa Rica,mil,United States,32162
1992,Denmark,mil,United States,386729
1992,Ecuador,mil,United States,441105
1992,Egypt,mil,United States,3853577
1992,El Salvador,mil,United States,124401
1992,Fiji,mil,United States,5899
1992,Finland,mil,United States,8194
1992,France,mil,United States,1157855
1992,Germany,mil,United States,15147397
1992,Greece,mil,United States,897593
1992,Guatemala,mil,United States,140824
1992,Guyana,mil,United States,1201
1992,Honduras,mil,United States,334583
1992,Hong Kong,mil,United States,12694
1992,Indonesia,mil,United States,667530
1992,Ireland,mil,United States,8909
1992,Israel,mil,United States,771482
1992,Italy,mil,United States,2417863
1992,Japan,mil,United States,26125881
1992,Jordan,mil,United States,829939
1992,Kenya,mil,United States,4783
1992,"Korea, Republic of",mil,United States,6560716
1992,Kuwait,mil,United States,11046619
1992,Malaysia,mil,United States,113181
1992,Mexico,mil,United States,988000
1992,Morocco,mil,United States,6651007
1992,Nepal,mil,United States,13250
1992,Netherlands,mil,United States,546528
1992,New Zealand,mil,United States,55723
1992,Nicaragua,mil,United States,62703
1992,Norway,mil,United States,2539583
1992,Oman,mil,United States,128110
1992,Pakistan,mil,United States,96908
1992,Panama,mil,United States,9649
1992,Paraguay,mil,United States,26220
1992,Peru,mil,United States,130220
1992,Philippines,mil,United States,769844
1992,Portugal,mil,United States,256854
1992,Qatar,mil,United States,16229
1992,Saudi Arabia,mil,United States,10593891
1992,Senegal,mil,United States,959316
1992,Singapore,mil,United States,915991
1992,South Africa,mil,United States,27089
1992,Spain,mil,United States,20415150
1992,Sweden,mil,United States,261801
1992,Switzerland,mil,United States,90598
1992,Taiwan,mil,United States,8478001
1992,Thailand,mil,United States,5905490
1992,Tunisia,mil,United States,88479
1992,Turkey,mil,United States,5052760
1992,United Arab Emirates,mil,United States,2189219
1992,United Kingdom,mil,United States,16556826
1992,"Venezuela, Bolivarian Republic of",mil,United States,631000
1992,Australia,mil,Unspecified Country,484
1992,"Bolivia, Plurinational State of",mil,Unspecified Country,0
1992,Canada,mil,Unspecified Country,395850
1992,Ecuador,mil,Unspecified Country,0
1992,Finland,mil,Unspecified Country,42579824
1992,Indonesia,mil,Unspecified Country,3032
1992,New Zealand,mil,Unspecified Country,0
1992,Saint Lucia,mil,Unspecified Country,201
1992,Switzerland,mil,Unspecified Country,0
1992,Trinidad and Tobago,mil,Unspecified Country,470
1992,Australia,civ,Argentina,26364
1992,Chile,civ,Argentina,29198
1992,Germany,civ,Argentina,15000
1992,Peru,civ,Argentina,16188
1992,Sweden,civ,Argentina,860
1992,Thailand,civ,Argentina,5192
1992,United States,civ,Argentina,1718906
1992,Belgium,civ,Australia,1016
1992,Canada,civ,Australia,15508
1992,Czechoslovakia,civ,Australia,5903
1992,France,civ,Australia,5135
1992,Germany,civ,Australia,34000
1992,Hong Kong,civ,Australia,733
1992,New Caledonia,civ,Australia,20545
1992,New Zealand,civ,Australia,183254
1992,Papua New Guinea,civ,Australia,26374
1992,Switzerland,civ,Australia,751
1992,United Kingdom,civ,Australia,41152
1992,United States,civ,Australia,7666
1992,Vanuatu,civ,Australia,25523
1992,Australia,civ,Austria,93908
1992,"Bolivia, Plurinational State of",civ,Austria,5333
1992,Canada,civ,Austria,744244
1992,Chile,civ,Austria,54531
1992,Denmark,civ,Austria,36862
1992,Finland,civ,Austria,112964
1992,Germany,civ,Austria,1514000
1992,Iceland,civ,Austria,15972
1992,Jamaica,civ,Austria,25252
1992,Malaysia,civ,Austria,589
1992,New Zealand,civ,Austria,5534
1992,Spain,civ,Austria,156251
1992,Sweden,civ,Austria,619414
1992,Switzerland,civ,Austria,582842
1992,Thailand,civ,Austria,32793
1992,Trinidad and Tobago,civ,Austria,954
1992,Turkey,civ,Austria,4679
1992,United Arab Emirates,civ,Austria,2270
1992,United States,civ,Austria,36248645
1992,Australia,civ,Belgium,51096
1992,Canada,civ,Belgium,82052
1992,Denmark,civ,Belgium,99910
1992,Finland,civ,Belgium,288493
1992,Germany,civ,Belgium,1788000
1992,Malaysia,civ,Belgium,345840
1992,Portugal,civ,Belgium,204807
1992,Spain,civ,Belgium,64637
1992,Sweden,civ,Belgium,44894
1992,Switzerland,civ,Belgium,461334
1992,Thailand,civ,Belgium,216434
1992,Turkey,civ,Belgium,1020415
1992,United Arab Emirates,civ,Belgium,259528
1992,United States,civ,Belgium,7820857
1992,Mexico,civ,Belize,1108
1992,Unspecified Country,civ,Belize,445
1992,Argentina,civ,"Bolivia, Plurinational State of",3000
1992,Chile,civ,"Bolivia, Plurinational State of",1512
1992,Colombia,civ,"Bolivia, Plurinational State of",1199
1992,Australia,civ,Brazil,59556
1992,Canada,civ,Brazil,673212
1992,Chile,civ,Brazil,467337
1992,Denmark,civ,Brazil,34484
1992,Ecuador,civ,Brazil,28532
1992,Finland,civ,Brazil,38111
1992,Germany,civ,Brazil,1310000
1992,Iceland,civ,Brazil,7116
1992,Jamaica,civ,Brazil,44879
1992,Malaysia,civ,Brazil,5035
1992,New Zealand,civ,Brazil,24254
1992,Paraguay,civ,Brazil,263212
1992,Peru,civ,Brazil,211225
1992,Portugal,civ,Brazil,170568
1992,Spain,civ,Brazil,29515
1992,Sweden,civ,Brazil,15309
1992,Switzerland,civ,Brazil,484024
1992,Thailand,civ,Brazil,157229
1992,Trinidad and Tobago,civ,Brazil,15457
1992,United States,civ,Brazil,37960460
1992,Germany,civ,Bulgaria,31000
1992,Spain,civ,Bulgaria,1158
1992,Switzerland,civ,Bulgaria,30317
1992,Thailand,civ,Cameroon,10785
1992,Argentina,civ,Canada,38437
1992,Australia,civ,Canada,75003
1992,Austria,civ,Canada,87509
1992,Belgium,civ,Canada,46285
1992,Bulgaria,civ,Canada,213856
1992,Costa Rica,civ,Canada,1647
1992,Finland,civ,Canada,33532
1992,France,civ,Canada,18847
1992,Germany,civ,Canada,285205
1992,Italy,civ,Canada,130223
1992,New Zealand,civ,Canada,6628
1992,Norway,civ,Canada,23733
1992,South Africa,civ,Canada,6037
1992,Spain,civ,Canada,28656
1992,Sweden,civ,Canada,2408
1992,Switzerland,civ,Canada,54790
1992,Trinidad and Tobago,civ,Canada,2178
1992,Turkey,civ,Canada,2153
1992,United Kingdom,civ,Canada,123613
1992,United States,civ,Canada,2171458
1992,Uruguay,civ,Canada,13902
1992,Unspecified Country,civ,Chile,268
1992,Australia,civ,China,13890
1992,Canada,civ,China,14833
1992,Chile,civ,China,28115
1992,Finland,civ,China,15516
1992,Germany,civ,China,292000
1992,Spain,civ,China,1515
1992,Sweden,civ,China,1548
1992,Thailand,civ,China,586420
1992,United States,civ,China,2398972
1992,"Venezuela, Bolivarian Republic of",civ,Colombia,98000
1992,"Bolivia, Plurinational State of",civ,Czechoslovakia,541
1992,Canada,civ,Czechoslovakia,213657
1992,Chile,civ,Czechoslovakia,176062
1992,Finland,civ,Czechoslovakia,174017
1992,Germany,civ,Czechoslovakia,2185000
1992,Iceland,civ,Czechoslovakia,22587
1992,Malaysia,civ,Czechoslovakia,14408
1992,New Zealand,civ,Czechoslovakia,5987
1992,Peru,civ,Czechoslovakia,273430
1992,Portugal,civ,Czechoslovakia,13040
1992,Spain,civ,Czechoslovakia,20599
1992,Sweden,civ,Czechoslovakia,392186
1992,Switzerland,civ,Czechoslovakia,201471
1992,Thailand,civ,Czechoslovakia,258241
1992,Turkey,civ,Czechoslovakia,6214
1992,United States,civ,Czechoslovakia,2128282
1992,France,civ,Denmark,3966
1992,Germany,civ,Denmark,24351
1992,Norway,civ,Denmark,32754
1992,Sweden,civ,Denmark,187688
1992,Switzerland,civ,Denmark,8509
1992,Peru,civ,Dominica,8892
1992,Germany,civ,Egypt,31000
1992,Spain,civ,Egypt,1693
1992,United States,civ,Egypt,581064
1992,Sweden,civ,Estonia,101486
1992,Canada,civ,Finland,55286
1992,Germany,civ,Finland,110071
1992,Greece,civ,Finland,1114
1992,Italy,civ,Finland,62319
1992,Norway,civ,Finland,120149
1992,Russian Federation,civ,Finland,115064
1992,Sweden,civ,Finland,26849
1992,Switzerland,civ,Finland,5985
1992,United States,civ,Finland,25102
1992,Australia,civ,France,49046
1992,Canada,civ,France,83425
1992,Denmark,civ,France,3402
1992,Finland,civ,France,15487
1992,Germany,civ,France,347000
1992,Iceland,civ,France,654
1992,Madagascar,civ,France,2271
1992,Portugal,civ,France,216086
1992,Saudi Arabia,civ,France,17863
1992,Spain,civ,France,226082
1992,Sweden,civ,France,153262
1992,Switzerland,civ,France,134557
1992,Thailand,civ,France,2620
1992,United States,civ,France,165174
1992,Andorra,civ,Germany,24000
1992,Argentina,civ,Germany,497000
1992,Australia,civ,Germany,78934
1992,Austria,civ,Germany,4308000
1992,Bangladesh,civ,Germany,4000
1992,Belgium,civ,Germany,2294000
1992,Benin,civ,Germany,1000
1992,"Bolivia, Plurinational State of",civ,Germany,5000
1992,Brazil,civ,Germany,112000
1992,Brunei Darussalam,civ,Germany,41000
1992,Burundi,civ,Germany,1000
1992,Cameroon,civ,Germany,1000
1992,Canada,civ,Germany,747260
1992,Chile,civ,Germany,107438
1992,China,civ,Germany,82000
1992,Colombia,civ,Germany,23000
1992,Costa Rica,civ,Germany,48000
1992,Cyprus,civ,Germany,25000
1992,Czechoslovakia,civ,Germany,71000
1992,Denmark,civ,Germany,358000
1992,Ecuador,civ,Germany,26000
1992,Egypt,civ,Germany,92000
1992,Finland,civ,Germany,475000
1992,France,civ,Germany,6670000
1992,Gabon,civ,Germany,1000
1992,Ghana,civ,Germany,3000
1992,Greece,civ,Germany,128000
1992,Hong Kong,civ,Germany,32000
1992,Hungary,civ,Germany,34000
1992,Indonesia,civ,Germany,77000
1992,Ireland,civ,Germany,11000
1992,Israel,civ,Germany,131000
1992,Italy,civ,Germany,1436000
1992,Japan,civ,Germany,395000
1992,"Korea, Democratic People's Republic of",civ,Germany,76000
1992,"Korea, Republic of",civ,Germany,104000
1992,Kuwait,civ,Germany,9000
1992,Macao,civ,Germany,2654
1992,Malaysia,civ,Germany,6000
1992,Mexico,civ,Germany,1000
1992,Mongolia,civ,Germany,6000
1992,Netherlands,civ,Germany,885000
1992,Netherlands Antilles,civ,Germany,115000
1992,New Caledonia,civ,Germany,2000
1992,New Zealand,civ,Germany,604650
1992,Niger,civ,Germany,2000
1992,Norway,civ,Germany,233000
1992,Oman,civ,Germany,1000
1992,Pakistan,civ,Germany,148000
1992,Panama,civ,Germany,6000
1992,Papua New Guinea,civ,Germany,14000
1992,Peru,civ,Germany,15000
1992,Poland,civ,Germany,177000
1992,Portugal,civ,Germany,408000
1992,Qatar,civ,Germany,64000
1992,Russian Federation,civ,Germany,199000
1992,Rwanda,civ,Germany,5000
1992,Samoa,civ,Germany,3000
1992,Saudi Arabia,civ,Germany,30000
1992,Senegal,civ,Germany,28000
1992,Sierra Leone,civ,Germany,1000
1992,Singapore,civ,Germany,93000
1992,South Africa,civ,Germany,64000
1992,Spain,civ,Germany,585000
1992,Sri Lanka,civ,Germany,1000
1992,Saint Lucia,civ,Germany,5000
1992,Sweden,civ,Germany,2710000
1992,Switzerland,civ,Germany,5276185
1992,Taiwan,civ,Germany,154000
1992,"Tanzania, United Republic of",civ,Germany,18000
1992,Thailand,civ,Germany,517000
1992,Togo,civ,Germany,2000
1992,Tunisia,civ,Germany,17000
1992,Turkey,civ,Germany,200155
1992,United Arab Emirates,civ,Germany,47000
1992,United Kingdom,civ,Germany,880000
1992,United States,civ,Germany,24354000
1992,Uruguay,civ,Germany,21000
1992,"Venezuela, Bolivarian Republic of",civ,Germany,8000
1992,Zimbabwe,civ,Germany,7000
1992,Spain,civ,Honduras,537
1992,Canada,civ,Hungary,292429
1992,Chile,civ,Hungary,58889
1992,Finland,civ,Hungary,4418
1992,Germany,civ,Hungary,1662000
1992,Sweden,civ,Hungary,3268
1992,Switzerland,civ,Hungary,17464
1992,Thailand,civ,Hungary,172157
1992,United States,civ,Hungary,6753872
1992,Australia,civ,Israel,57589
1992,Canada,civ,Israel,72103
1992,Chile,civ,Israel,110914
1992,Denmark,civ,Israel,3397
1992,Finland,civ,Israel,16202
1992,Germany,civ,Israel,167000
1992,New Zealand,civ,Israel,2613
1992,Portugal,civ,Israel,696
1992,Spain,civ,Israel,5180
1992,Sweden,civ,Israel,15136
1992,Switzerland,civ,Israel,23865
1992,Thailand,civ,Israel,39986
1992,United States,civ,Israel,4080706
1992,Algeria,civ,Italy,3740300
1992,Australia,civ,Italy,934798
1992,Canada,civ,Italy,1551511
1992,Chile,civ,Italy,174141
1992,Denmark,civ,Italy,839353
1992,Finland,civ,Italy,1927836
1992,Germany,civ,Italy,9293000
1992,Iceland,civ,Italy,74485
1992,Indonesia,civ,Italy,160481
1992,"Korea, Republic of",civ,Italy,5569290
1992,Madagascar,civ,Italy,9927
1992,Malaysia,civ,Italy,140386
1992,Mexico,civ,Italy,364000
1992,New Zealand,civ,Italy,211626
1992,Portugal,civ,Italy,5239654
1992,Spain,civ,Italy,7628821
1992,Sweden,civ,Italy,3983625
1992,Switzerland,civ,Italy,1059711
1992,Thailand,civ,Italy,472701
1992,Tunisia,civ,Italy,37549
1992,Turkey,civ,Italy,1232017
1992,United States,civ,Italy,47656294
1992,Guyana,civ,Jamaica,10022
1992,Cambodia,civ,Japan,83609
1992,Canada,civ,Japan,1039548
1992,"Korea, Republic of",civ,Japan,72218
1992,Spain,civ,Japan,433574
1992,Sweden,civ,"Korea, Democratic People's Republic of",3784
1992,Australia,civ,"Korea, Republic of",17605
1992,Austria,civ,"Korea, Republic of",28000
1992,Chile,civ,"Korea, Republic of",4943
1992,Germany,civ,"Korea, Republic of",47000
1992,Peru,civ,"Korea, Republic of",281143
1992,Saudi Arabia,civ,"Korea, Republic of",5280
1992,Serbia,civ,"Korea, Republic of",24049
1992,Singapore,civ,"Korea, Republic of",31378
1992,Sweden,civ,"Korea, Republic of",2587
1992,Taiwan,civ,"Korea, Republic of",191531
1992,Thailand,civ,"Korea, Republic of",50193
1992,United States,civ,"Korea, Republic of",754270
1992,Unspecified Country,civ,"Korea, Republic of",0
1992,Germany,civ,Latvia,5000
1992,Sweden,civ,Lithuania,2236
1992,Germany,civ,Malaysia,7843
1992,Sweden,civ,Malaysia,1573
1992,Unspecified Country,civ,Malaysia,393
1992,Canada,civ,Mexico,30000
1992,Germany,civ,Netherlands,110000
1992,Switzerland,civ,Netherlands,27535
1992,Australia,civ,New Zealand,7909
1992,Germany,civ,New Zealand,9394
1992,Samoa,civ,New Zealand,1128
1992,Unspecified Country,civ,New Zealand,268
1992,Sweden,civ,Norway,2408
1992,United States,civ,Poland,4632
1992,Angola,civ,Portugal,66015
1992,Belgium,civ,Portugal,2575830
1992,Cape Verde,civ,Portugal,1061
1992,Germany,civ,Portugal,56000
1992,Sao Tome and Principe,civ,Portugal,4707
1992,Spain,civ,Portugal,2069861
1992,United States,civ,Portugal,7325230
1992,Unspecified Country,civ,Portugal,0
1992,Germany,civ,Romania,6000
1992,Australia,civ,Russian Federation,1881
1992,Canada,civ,Russian Federation,105113
1992,Croatia,civ,Russian Federation,2373
1992,Cyprus,civ,Russian Federation,2124806
1992,Finland,civ,Russian Federation,106754
1992,Germany,civ,Russian Federation,540000
1992,New Zealand,civ,Russian Federation,13788
1992,Sweden,civ,Russian Federation,42486
1992,United States,civ,Russian Federation,14668
1992,Belgium,civ,Saudi Arabia,1045
1992,United States,civ,Saudi Arabia,2866
1992,Unspecified Country,civ,Saudi Arabia,437
1992,Bulgaria,civ,Serbia,5000
1992,Chile,civ,Serbia,1409
1992,Germany,civ,Serbia,25000
1992,Thailand,civ,Serbia,11684
1992,United States,civ,Serbia,19171
1992,Indonesia,civ,Singapore,2983
1992,Malaysia,civ,Singapore,10431
1992,Germany,civ,South Africa,1000
1992,Switzerland,civ,South Africa,1866
1992,Andorra,civ,Spain,33163
1992,Angola,civ,Spain,13650
1992,Argentina,civ,Spain,483385
1992,Australia,civ,Spain,78012
1992,Austria,civ,Spain,160986
1992,Belgium,civ,Spain,317613
1992,"Bolivia, Plurinational State of",civ,Spain,41781
1992,Canada,civ,Spain,387010
1992,Chile,civ,Spain,219186
1992,Colombia,civ,Spain,2405
1992,Djibouti,civ,Spain,1332134
1992,Ecuador,civ,Spain,697
1992,Egypt,civ,Spain,54693
1992,Finland,civ,Spain,103126
1992,France,civ,Spain,1855388
1992,Germany,civ,Spain,3782203
1992,Greece,civ,Spain,181289
1992,Guatemala,civ,Spain,1797
1992,Israel,civ,Spain,115457
1992,Italy,civ,Spain,690335
1992,Malaysia,civ,Spain,4036
1992,Nicaragua,civ,Spain,1782
1992,Norway,civ,Spain,175248
1992,Pakistan,civ,Spain,5788
1992,Panama,civ,Spain,113049
1992,Philippines,civ,Spain,14003
1992,Poland,civ,Spain,956
1992,Portugal,civ,Spain,338782
1992,South Africa,civ,Spain,884729
1992,Suriname,civ,Spain,8761
1992,Sweden,civ,Spain,116386
1992,Switzerland,civ,Spain,47552
1992,Thailand,civ,Spain,37829
1992,Togo,civ,Spain,6686
1992,Tunisia,civ,Spain,365288
1992,Turkey,civ,Spain,432014
1992,Uganda,civ,Spain,935
1992,United Arab Emirates,civ,Spain,1312
1992,United Kingdom,civ,Spain,733724
1992,United States,civ,Spain,11346770
1992,Unspecified Country,civ,Spain,0
1992,Uruguay,civ,Spain,17537
1992,"Venezuela, Bolivarian Republic of",civ,Spain,337655
1992,Austria,civ,Sweden,8935
1992,Canada,civ,Sweden,3828
1992,Denmark,civ,Sweden,26697
1992,Finland,civ,Sweden,26290
1992,Germany,civ,Sweden,553298
1992,Italy,civ,Sweden,83166
1992,New Zealand,civ,Sweden,1912
1992,Norway,civ,Sweden,98115
1992,Poland,civ,Sweden,1718
1992,Switzerland,civ,Sweden,50400
1992,Tunisia,civ,Sweden,9107
1992,United States,civ,Sweden,26805
1992,Unspecified Country,civ,Sweden,0
1992,Algeria,civ,Switzerland,1242
1992,Argentina,civ,Switzerland,41867
1992,Australia,civ,Switzerland,52720
1992,Austria,civ,Switzerland,211342
1992,Barbados,civ,Switzerland,1072
1992,Belgium,civ,Switzerland,195535
1992,Bhutan,civ,Switzerland,1222
1992,Brazil,civ,Switzerland,3969
1992,Bulgaria,civ,Switzerland,1425
1992,Canada,civ,Switzerland,29055
1992,Chile,civ,Switzerland,23722
1992,China,civ,Switzerland,65551
1992,Colombia,civ,Switzerland,1969
1992,Cyprus,civ,Switzerland,1116
1992,Czechoslovakia,civ,Switzerland,19838
1992,Denmark,civ,Switzerland,7828
1992,Dominican Republic,civ,Switzerland,1225
1992,Egypt,civ,Switzerland,4775
1992,Finland,civ,Switzerland,54638
1992,France,civ,Switzerland,206477
1992,Germany,civ,Switzerland,1990903
1992,Ghana,civ,Switzerland,853
1992,Greece,civ,Switzerland,24241
1992,Guatemala,civ,Switzerland,4148
1992,Guinea,civ,Switzerland,1155
1992,Guyana,civ,Switzerland,607
1992,Hong Kong,civ,Switzerland,37454
1992,Hungary,civ,Switzerland,1794
1992,Iceland,civ,Switzerland,849
1992,India,civ,Switzerland,1785
1992,"Iran, Islamic Republic of",civ,Switzerland,50459
1992,Italy,civ,Switzerland,610343
1992,Côte d'Ivoire,civ,Switzerland,641
1992,Japan,civ,Switzerland,4030
1992,Jordan,civ,Switzerland,926
1992,Kenya,civ,Switzerland,7087
1992,"Korea, Republic of",civ,Switzerland,73677
1992,Kuwait,civ,Switzerland,111978
1992,Madagascar,civ,Switzerland,973
1992,Malaysia,civ,Switzerland,33541
1992,Mexico,civ,Switzerland,2078
1992,Netherlands,civ,Switzerland,111827
1992,Netherlands Antilles,civ,Switzerland,2979
1992,New Zealand,civ,Switzerland,16379
1992,Norway,civ,Switzerland,40677
1992,Oman,civ,Switzerland,20997
1992,Pakistan,civ,Switzerland,32672
1992,Paraguay,civ,Switzerland,2133
1992,Poland,civ,Switzerland,3364
1992,Portugal,civ,Switzerland,1248
1992,Qatar,civ,Switzerland,9864
1992,Russian Federation,civ,Switzerland,2207
1992,Rwanda,civ,Switzerland,709
1992,Samoa,civ,Switzerland,6610
1992,Saudi Arabia,civ,Switzerland,13874
1992,Singapore,civ,Switzerland,12573
1992,South Africa,civ,Switzerland,129215
1992,Spain,civ,Switzerland,108259
1992,Sri Lanka,civ,Switzerland,1337
1992,Suriname,civ,Switzerland,3680
1992,Sweden,civ,Switzerland,226697
1992,Taiwan,civ,Switzerland,15411
1992,"Tanzania, United Republic of",civ,Switzerland,2173
1992,Thailand,civ,Switzerland,58503
1992,Trinidad and Tobago,civ,Switzerland,2049
1992,Tunisia,civ,Switzerland,1320
1992,Turkey,civ,Switzerland,53777
1992,United Arab Emirates,civ,Switzerland,34612
